CUSTOMER_NUMBER,FREQUENT_ORDER_TYPE,FIRST_DELIVERY_DATE,ON_BOARDING_DATE,COLD_DRINK_CHANNEL,TRADE_CHANNEL,SUB_TRADE_CHANNEL,LOCAL_MARKET_PARTNER,CO2_CUSTOMER,ZIP_CODE
600076317,SALES REP,3/11/2016,12/13/2006,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,67521
501405253,SALES REP,7/13/2022,7/7/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1510
600076540,SALES REP,3/22/2016,12/23/2013,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,FALSE,FALSE,70784
501109093,SALES REP,8/5/2020,7/23/2020,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1366
600082884,SALES REP,3/16/2016,10/9/2014,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,42033
600082978,SALES REP,3/25/2016,7/7/2015,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,41612
501571195,SALES REP,11/15/2023,10/12/2023,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,TRUE,67037
500324650,SALES REP,2/16/2017,1/23/2017,WORKPLACE,OUTDOOR ACTIVITIES,RESIDENTIAL,TRUE,TRUE,21505
600082468,SALES REP,3/2/2016,7/27/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,42033
500901485,SALES REP,3/15/2019,3/14/2019,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,42033
501680155,SALES REP,8/20/2024,7/9/2024,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,42701
600076667,SALES REP,8/30/2016,8/1/1989,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,1949
500314581,SALES REP,12/5/2016,11/22/2016,WORKPLACE,INDUSTRIAL,OTHER INDUSTRIAL,TRUE,TRUE,67521
600076751,SALES REP,3/17/2016,12/1/1991,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2071
500766973,MYCOKE360,9/28/2018,9/13/2018,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67521
600076214,SALES REP,1/23/2023,9/21/2001,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,1949
600076243,SALES REP,3/10/2016,3/12/2003,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,FALSE,67647
600076256,SALES REP,3/3/2016,3/17/2004,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,41010
500313568,SALES REP,12/26/2017,11/16/2016,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,40110
600078807,SALES REP,8/28/2017,8/15/2013,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,TRUE,1908
600078860,SALES REP,8/29/2017,2/14/2003,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,FALSE,2534
600078363,SALES REP,9/1/2017,6/1/1985,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,67654
600078521,SALES REP,8/31/2017,7/2/2004,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66610
600078150,OTHER,10/25/2017,1/11/2011,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,2492
600077713,SALES REP,8/30/2017,10/5/1999,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,2492
500470729,SALES REP,11/15/2017,10/23/2017,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2492
500376813,SALES REP,8/31/2017,3/16/2017,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,1803
501562409,OTHER,10/4/2023,9/13/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2492
501436971,SALES REP,7/27/2023,9/27/2022,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,21504
501652669,SALES REP,8/9/2024,5/3/2024,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,40178
600078216,SALES REP,8/29/2017,7/6/2007,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,TRUE,2492
501264478,SALES REP,9/30/2021,9/21/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21074
501266621,MYCOKE360,11/16/2021,9/29/2021,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,1803
600103938,SALES REP,9/7/2017,6/27/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21074
600077984,SALES REP,5/3/2018,6/1/1985,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,2492
501172081,SALES REP,2/2/2021,1/15/2021,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,1431
600267087,SALES REP,8/3/2016,6/18/1999,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,67744
501695913,SALES REP,11/7/2024,8/7/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,2459
600079115,SALES REP,8/29/2017,8/27/2002,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,42603
600079129,SALES REP,8/31/2017,8/3/2009,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,TRUE,2650
600256369,SALES REP,9/23/2016,3/15/2013,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,2189
600259897,OTHER,8/8/2016,4/15/2015,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,2196
600260223,SALES REP,4/25/2017,6/22/2015,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,2659
501658063,SALES REP,9/17/2024,5/20/2024,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,67657
600250234,CALL CENTER,8/12/2016,8/2/2007,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,2189
600261341,SALES REP,8/4/2016,2/25/2016,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,2331
600253812,SALES REP,8/15/2016,6/15/2012,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,2763
501215700,EDI,6/30/2021,5/14/2021,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67661
600078634,SALES REP,8/29/2017,10/7/2008,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,41065
600078647,SALES REP,9/1/2017,6/17/2009,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67654
501182390,SALES REP,2/19/2021,2/16/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2534
600078299,SALES REP,8/31/2017,9/1/1988,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,66610
600078370,SALES REP,1/26/2018,12/22/1992,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,67654
501546150,SALES REP,9/1/2023,8/2/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,67654
501653803,SALES REP,5/15/2024,5/7/2024,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,2534
600078778,SALES REP,8/30/2017,11/26/2013,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1930
600078758,SALES REP,9/6/2017,4/11/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2645
500317595,SALES REP,8/31/2017,12/22/2016,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,66610
501524097,SALES REP,6/8/2023,5/31/2023,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,42035
500271302,SALES REP,8/29/2017,3/4/2016,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,FALSE,TRUE,66610
600078526,SALES REP,9/1/2017,8/20/2004,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1907
501357272,SALES REP,4/6/2022,3/7/2022,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,2645
600078756,SALES REP,9/6/2017,4/11/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,66610
600259210,OTHER,8/8/2016,11/11/2014,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,TRUE,40027
600258446,OTHER,8/11/2016,7/22/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40621
500507932,MYCOKE LEGACY,2/15/2018,12/29/2017,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,2196
501502765,MYCOKE360,4/20/2023,3/27/2023,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40027
501582073,SALES REP,12/15/2023,11/13/2023,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2346
500345898,OTHER,3/15/2017,3/2/2017,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1704
500528689,SALES REP,3/5/2018,2/8/2018,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,2479
600263744,OTHER,8/10/2016,9/8/1993,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,1834
501235420,MYCOKE360,12/2/2021,7/12/2021,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,1071
600258382,OTHER,8/2/2016,7/2/2014,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,TRUE,67402
500993682,SALES REP,9/16/2019,9/4/2019,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,1071
501282303,OTHER,6/16/2022,10/14/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,40027
501374345,SALES REP,6/6/2022,4/22/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2139
600251890,SALES REP,8/4/2016,6/24/2009,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,FALSE,TRUE,40007
501600444,SALES REP,2/20/2024,1/23/2024,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,41076
501521067,SALES REP,6/13/2023,5/22/2023,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,40578
501526426,MYCOKE LEGACY,8/31/2023,6/7/2023,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,41149
600253138,SALES REP,8/1/2016,6/13/2010,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,2331
501526134,SALES REP,6/22/2023,6/6/2023,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,21074
500274004,SALES REP,9/1/2017,3/9/2016,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40391
500270880,SALES REP,9/6/2017,2/29/2016,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,2492
600078042,SALES REP,11/22/2017,8/21/2006,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,41139
501520878,SALES REP,6/15/2023,5/22/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1803
600266018,SALES REP,8/12/2016,5/20/1997,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,67744
600258198,SALES REP,8/9/2016,5/27/2014,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,42056
600256388,SALES REP,8/17/2016,3/21/2013,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,67744
500608120,SALES REP,7/10/2018,5/4/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2345
600252992,SALES REP,8/8/2016,3/2/2004,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,20682
500432278,OTHER,8/30/2017,8/17/2017,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,66609
501478611,MYCOKE LEGACY,1/26/2023,1/11/2023,WORKPLACE,OUTDOOR ACTIVITIES,RESIDENTIAL,TRUE,FALSE,40988
600250177,SALES REP,8/18/2016,7/2/2007,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2196
500832103,SALES REP,1/16/2019,12/17/2018,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,FALSE,FALSE,1887
600266438,SALES REP,8/1/2016,6/19/2000,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2479
501531473,SALES REP,10/5/2023,6/22/2023,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,TRUE,2043
501548213,SALES REP,8/18/2023,8/9/2023,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,41149
500916467,SALES REP,5/15/2019,4/3/2019,DINING,FAST CASUAL DINING,BURGER FAST FOOD,TRUE,FALSE,2763
600259304,SALES REP,8/15/2016,12/3/2014,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,TRUE,40027
600255182,SALES REP,8/5/2016,2/6/2012,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,TRUE,1005
600252393,OTHER,8/23/2018,9/20/2004,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,40988
501378367,MYCOKE360,6/1/2022,5/5/2022,WORKPLACE,INDUSTRIAL,OTHER INDUSTRIAL,TRUE,FALSE,1144
501267722,MYCOKE360,11/24/2021,10/1/2021,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,1834
500396313,SALES REP,6/2/2017,5/12/2017,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,2479
600258837,SALES REP,8/31/2016,8/29/2014,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,21133
600259674,SALES REP,8/8/2016,2/24/2015,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1834
501124267,OTHER,9/22/2020,9/9/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67657
600250625,OTHER,8/4/2016,2/12/2008,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,2479
501127657,OTHER,10/15/2020,9/18/2020,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,40856
500291441,OTHER,8/4/2016,5/30/2016,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,FALSE,TRUE,41076
501413350,SALES REP,8/22/2022,7/26/2022,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,FALSE,TRUE,2763
600253032,SALES REP,8/9/2016,3/9/2004,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40621
600254855,SALES REP,8/10/2016,8/18/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40578
600250492,SALES REP,10/24/2024,11/29/2007,WORKPLACE,OUTDOOR ACTIVITIES,RESIDENTIAL,TRUE,FALSE,40621
501025264,SALES REP,12/12/2019,11/26/2019,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,21757
500569156,SALES REP,4/12/2018,3/28/2018,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,TRUE,1840
600279126,SALES REP,1/17/2017,9/16/2014,PUBLIC SECTOR,OUTDOOR ACTIVITIES,FAITH,TRUE,TRUE,1071
500852394,OTHER,2/13/2019,1/30/2019,EVENT,RECREATION,RECREATION ARENA,TRUE,FALSE,1887
501202410,MYCOKE360,5/13/2021,4/1/2021,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,40988
501250401,OTHER,9/9/2021,8/20/2021,BULK TRADE,GENERAL,ISD DISTRIBUTOR,FALSE,FALSE,2763
501215679,EDI,6/30/2021,5/14/2021,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,2479
501429246,OTHER,9/21/2022,9/1/2022,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21640
600256510,SALES REP,8/4/2016,4/11/2013,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,1071
600261688,SALES REP,8/5/2016,2/3/2003,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,21123
600260067,SALES REP,8/24/2016,5/18/2015,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,41149
501364976,SALES REP,11/28/2022,3/28/2022,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,FALSE,TRUE,67758
501354248,SALES REP,7/20/2022,3/2/2022,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,40808
501238142,CALL CENTER,8/24/2021,7/16/2021,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,2346
600262047,SALES REP,8/3/2016,4/8/2002,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,67402
600261714,SALES REP,8/9/2016,2/13/2003,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,1609
501215684,EDI,6/30/2021,5/14/2021,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,66609
501582289,SALES REP,12/13/2023,11/14/2023,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,40144
600253866,SALES REP,8/23/2016,7/11/2012,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2479
501569756,SALES REP,12/28/2023,10/9/2023,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,1840
500868716,SALES REP,3/5/2019,2/12/2019,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,2196
501419737,SALES REP,8/24/2022,8/17/2022,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,1082
501545247,SALES REP,8/11/2023,7/29/2023,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,1887
600250919,SALES REP,8/4/2016,7/2/2008,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2346
600078867,SALES REP,8/31/2017,6/1/2007,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,41146
501490697,SALES REP,7/18/2023,2/20/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,66407
600078955,CALL CENTER,9/13/2017,9/17/2013,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,1701
501490822,SALES REP,9/1/2023,2/20/2023,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,66407
501736062,SALES REP,11/26/2024,11/6/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,66407
501099568,SALES REP,6/29/2020,6/18/2020,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,42275
500718472,SALES REP,7/25/2018,7/23/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67401
501097046,SALES REP,7/3/2020,6/18/2020,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,42275
600254577,OTHER,8/2/2016,6/8/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40621
501441623,SALES REP,11/15/2022,10/12/2022,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,71266
501189749,SALES REP,3/25/2021,3/10/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67657
501568248,MYCOKE360,10/19/2023,10/3/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,2479
501545441,MYCOKE360,12/21/2023,7/31/2023,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,40007
501227328,SALES REP,7/9/2021,6/15/2021,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,1834
600266346,SALES REP,8/18/2016,9/1/1998,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2763
600259095,SALES REP,8/22/2016,10/13/2014,BULK TRADE,BULK TRADE,BULK TRADE,TRUE,FALSE,2763
501507019,MYCOKE360,5/3/2023,4/10/2023,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2125
600585334,OTHER,5/23/2017,2/19/1999,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,66543
501727264,SALES REP,11/6/2024,10/17/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,21609
501094191,SALES REP,6/30/2020,6/11/2020,WORKPLACE,INDUSTRIAL,OTHER INDUSTRIAL,TRUE,FALSE,67337
501243446,SALES REP,8/11/2021,7/29/2021,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,FALSE,40965
600573461,SALES REP,12/27/2017,10/10/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21704
600581602,SALES REP,5/24/2017,9/19/2016,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,67337
500392757,EDI,5/11/2017,5/5/2017,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,21704
501512157,SALES REP,7/26/2023,4/24/2023,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,TRUE,21704
501181632,SALES REP,5/20/2021,2/11/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,66962
501084052,SALES REP,6/16/2020,4/30/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21704
600084292,SALES REP,12/2/2015,2/1/2007,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,66544
500905085,OTHER,4/28/2019,3/22/2019,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1432
500277244,SALES REP,4/15/2016,4/4/2016,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1886
600083309,SALES REP,12/1/2015,1/28/1986,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,1601
501669121,SALES REP,8/15/2024,6/20/2024,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,TRUE,1242
600084369,SALES REP,12/1/2015,7/28/2010,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,1432
600588231,OTHER,5/10/2017,12/3/1998,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,TRUE,21530
500482188,OTHER,12/6/2017,11/24/2017,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,41660
600568296,SALES REP,5/4/2017,8/27/2013,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,40452
600565430,SALES REP,5/1/2017,10/24/2012,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,TRUE,40452
500964452,SALES REP,7/25/2019,7/8/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,40579
501721645,SALES REP,12/17/2024,9/30/2024,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,20754
501469580,MYCOKE LEGACY,1/17/2023,12/13/2022,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,40536
501217034,SALES REP,6/23/2021,5/20/2021,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,42402
500839750,SALES REP,8/23/2019,1/8/2019,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,66112
600574980,SALES REP,5/4/2017,3/12/2015,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,1541
600551743,SALES REP,5/4/2017,6/12/2008,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1880
501648487,SALES REP,5/6/2024,4/26/2024,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,40452
501420684,SALES REP,2/21/2023,8/19/2022,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,1081
501310689,MYCOKE360,2/22/2022,12/31/2021,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2341
500927878,SALES REP,6/21/2019,4/23/2019,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,1337
501386121,SALES REP,7/5/2022,5/26/2022,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,41171
501508502,SALES REP,4/25/2023,4/13/2023,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,1880
501063259,SALES REP,9/17/2020,2/21/2020,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,21502
501377917,SALES REP,5/23/2022,5/4/2022,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,66605
600083540,SALES REP,12/8/2015,3/30/2001,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67869
600083594,SALES REP,12/2/2015,6/29/2007,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,67869
600083640,SALES REP,3/2/2016,11/20/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,67869
501525434,SALES REP,7/20/2023,6/5/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,66605
600083495,SALES REP,12/2/2015,7/1/1989,EVENT,RECREATION,RECREATION FILM,TRUE,TRUE,66605
600580537,SALES REP,5/4/2017,6/22/2016,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,67640
501403109,SALES REP,6/7/2023,6/30/2022,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,2125
501538664,SALES REP,8/7/2023,7/13/2023,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,66619
500802111,MYCOKE360,10/25/2018,10/18/2018,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,67640
500826328,SALES REP,1/7/2019,12/4/2018,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,FALSE,TRUE,40555
501448146,SALES REP,11/4/2022,10/27/2022,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,67201
501548529,SALES REP,8/16/2023,8/10/2023,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,42356
500635859,SALES REP,7/11/2018,5/30/2018,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,40202
